date,user,content,likes,retweets,label
3/31/23 5:16,oilwatcher,EIA data surprises traders: bullish draw reported. #OOTT,42,49,1
10/14/23 21:22,crudealert,EIA data surprises traders: bullish draw reported. #OOTT,270,33,1
10/15/23 8:59,oilquant,Brent climbing after strong Chinese import numbers. #OOTT,253,87,0
1/13/23 18:07,crudealert,Backwardation deepening in crude curve. Market tight. #OOTT,168,84,1
11/10/23 3:08,oilquant,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,257,80,1
8/27/23 1:04,macrocrude,Refinery demand expected to rise into summer. #OOTT,83,4,1
11/21/23 20:31,opecintel,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,198,38,1
1/8/23 21:32,macrocrude,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,234,56,0
7/1/23 21:46,traderecon,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,180,22,1
6/26/23 0:03,opecintel,SPR releases seem to be slowing. Price floor forming? #OOTT,274,90,1
10/13/23 11:13,barrelreport,Refinery demand expected to rise into summer. #OOTT,23,39,0
10/31/23 14:29,crudealert,Refinery demand expected to rise into summer. #OOTT,252,10,1
11/1/23 13:32,opecintel,EIA data surprises traders: bullish draw reported. #OOTT,222,82,0
4/14/23 22:31,oilquant,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,55,75,0
4/10/23 1:03,traderecon,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,53,94,0
10/30/23 15:18,oilquant,Refinery demand expected to rise into summer. #OOTT,254,26,1
11/13/23 19:07,barrelreport,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,241,29,0
12/6/23 19:07,crudealert,Brent climbing after strong Chinese import numbers. #OOTT,88,59,0
5/2/23 17:14,macrocrude,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,146,24,0
10/7/23 21:17,barrelreport,EIA data surprises traders: bullish draw reported. #OOTT,92,95,1
4/2/23 23:47,oilquant,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,287,99,1
6/4/23 16:57,energyalpha,Refinery demand expected to rise into summer. #OOTT,292,18,1
5/13/23 23:47,oilquant,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,44,94,1
12/20/23 7:20,barrelreport,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,235,59,1
7/14/23 2:04,traderecon,Brent climbing after strong Chinese import numbers. #OOTT,188,73,1
10/6/23 20:10,brentbulls,Backwardation deepening in crude curve. Market tight. #OOTT,195,86,1
2/14/23 19:23,macrocrude,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,50,25,0
3/8/23 5:31,supplysignals,Crude oil inventories fell again this week. #OOTT,102,16,0
3/5/23 15:03,oilwatcher,EIA data surprises traders: bullish draw reported. #OOTT,84,49,0
10/27/23 16:46,crudealert,WTI slips on stronger USD and inventory build. #OOTT,128,20,0
3/27/23 17:26,barrelreport,Brent climbing after strong Chinese import numbers. #OOTT,219,35,1
2/22/23 12:50,supplysignals,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,219,52,0
4/19/23 15:46,energyalpha,Crude oil inventories fell again this week. #OOTT,15,25,0
8/11/23 14:41,supplysignals,EIA data surprises traders: bullish draw reported. #OOTT,231,63,0
10/10/23 7:55,macrocrude,Refinery demand expected to rise into summer. #OOTT,42,29,0
6/24/23 15:41,barrelreport,Refinery demand expected to rise into summer. #OOTT,125,82,1
2/13/23 16:02,brentbulls,Refinery demand expected to rise into summer. #OOTT,261,73,1
11/17/23 13:38,barrelreport,SPR releases seem to be slowing. Price floor forming? #OOTT,144,14,1
12/22/23 23:33,traderecon,Refinery demand expected to rise into summer. #OOTT,270,19,0
4/27/23 16:08,oilquant,Crude oil inventories fell again this week. #OOTT,136,75,1
1/31/23 14:56,oilquant,SPR releases seem to be slowing. Price floor forming? #OOTT,126,45,0
2/23/23 16:00,energyalpha,Brent climbing after strong Chinese import numbers. #OOTT,235,13,1
5/10/23 21:59,macrocrude,SPR releases seem to be slowing. Price floor forming? #OOTT,244,76,1
5/18/23 14:25,macrocrude,EIA data surprises traders: bullish draw reported. #OOTT,79,20,1
11/17/23 12:03,barrelreport,Backwardation deepening in crude curve. Market tight. #OOTT,227,59,1
2/26/23 15:13,traderecon,WTI slips on stronger USD and inventory build. #OOTT,167,5,1
8/12/23 23:36,brentbulls,Refinery demand expected to rise into summer. #OOTT,87,96,0
9/16/23 20:30,brentbulls,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,167,84,1
3/17/23 4:09,oilquant,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,117,40,0
6/20/23 17:46,macrocrude,Backwardation deepening in crude curve. Market tight. #OOTT,235,72,0
8/1/23 21:08,traderecon,WTI slips on stronger USD and inventory build. #OOTT,239,19,0
6/14/23 19:05,supplysignals,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,158,35,0
8/1/23 22:35,barrelreport,Refinery demand expected to rise into summer. #OOTT,261,38,0
12/24/23 2:04,brentbulls,Backwardation deepening in crude curve. Market tight. #OOTT,83,93,1
5/2/23 5:18,brentbulls,WTI slips on stronger USD and inventory build. #OOTT,95,50,1
3/9/23 5:17,macrocrude,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,140,20,1
6/11/23 3:05,brentbulls,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,2,86,1
9/3/23 16:38,barrelreport,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,267,55,0
7/4/23 8:29,barrelreport,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,178,65,1
9/21/23 9:19,supplysignals,Brent climbing after strong Chinese import numbers. #OOTT,151,48,1
5/28/23 4:01,crudealert,WTI slips on stronger USD and inventory build. #OOTT,258,87,0
6/9/23 13:30,crudealert,Crude oil inventories fell again this week. #OOTT,14,71,0
7/4/23 11:09,barrelreport,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,76,63,1
4/4/23 22:17,brentbulls,Backwardation deepening in crude curve. Market tight. #OOTT,213,56,1
3/10/23 3:18,oilquant,Brent climbing after strong Chinese import numbers. #OOTT,190,23,0
8/17/23 14:52,energyalpha,SPR releases seem to be slowing. Price floor forming? #OOTT,30,70,1
12/26/23 18:29,energyalpha,Refinery demand expected to rise into summer. #OOTT,71,92,1
3/29/23 3:49,crudealert,Crude oil inventories fell again this week. #OOTT,132,8,1
2/19/23 23:32,macrocrude,EIA data surprises traders: bullish draw reported. #OOTT,243,39,1
6/27/23 9:16,energyalpha,WTI slips on stronger USD and inventory build. #OOTT,20,78,0
11/22/23 19:02,oilwatcher,Backwardation deepening in crude curve. Market tight. #OOTT,257,21,0
5/16/23 0:23,crudealert,Refinery demand expected to rise into summer. #OOTT,27,48,0
9/28/23 9:39,oilwatcher,Refinery demand expected to rise into summer. #OOTT,132,86,1
1/16/23 12:52,oilquant,EIA data surprises traders: bullish draw reported. #OOTT,177,34,1
4/8/23 12:54,crudealert,WTI slips on stronger USD and inventory build. #OOTT,101,16,1
3/23/23 2:10,macrocrude,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,41,31,1
12/6/23 18:17,macrocrude,Crude oil inventories fell again this week. #OOTT,277,87,1
2/8/23 20:10,energyalpha,Refinery demand expected to rise into summer. #OOTT,148,63,0
4/24/23 12:12,brentbulls,Crude oil inventories fell again this week. #OOTT,9,92,1
11/30/23 22:40,supplysignals,SPR releases seem to be slowing. Price floor forming? #OOTT,151,94,1
6/20/23 13:28,opecintel,Brent climbing after strong Chinese import numbers. #OOTT,247,39,0
7/12/23 22:00,traderecon,Backwardation deepening in crude curve. Market tight. #OOTT,4,16,1
9/29/23 7:00,macrocrude,SPR releases seem to be slowing. Price floor forming? #OOTT,12,75,0
11/2/23 20:28,supplysignals,WTI slips on stronger USD and inventory build. #OOTT,103,64,0
8/25/23 5:00,traderecon,Brent climbing after strong Chinese import numbers. #OOTT,56,32,0
2/16/23 18:54,traderecon,Brent climbing after strong Chinese import numbers. #OOTT,1,94,0
11/15/23 11:46,energyalpha,SPR releases seem to be slowing. Price floor forming? #OOTT,147,64,0
2/21/23 7:17,oilquant,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,255,72,1
11/26/23 18:05,barrelreport,SPR releases seem to be slowing. Price floor forming? #OOTT,222,40,0
12/7/23 22:31,brentbulls,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,138,100,0
3/24/23 12:22,supplysignals,SPR releases seem to be slowing. Price floor forming? #OOTT,191,45,1
3/5/23 3:01,barrelreport,EIA data surprises traders: bullish draw reported. #OOTT,36,0,1
3/21/23 8:48,supplysignals,Backwardation deepening in crude curve. Market tight. #OOTT,190,0,0
6/21/23 21:05,oilquant,SPR releases seem to be slowing. Price floor forming? #OOTT,222,29,1
12/6/23 9:44,brentbulls,Crude oil inventories fell again this week. #OOTT,169,91,1
12/7/23 12:17,macrocrude,SPR releases seem to be slowing. Price floor forming? #OOTT,220,70,0
1/25/23 11:14,crudealert,SPR releases seem to be slowing. Price floor forming? #OOTT,94,76,0
3/25/23 7:16,traderecon,EIA data surprises traders: bullish draw reported. #OOTT,126,76,1
11/8/23 0:15,opecintel,Refinery demand expected to rise into summer. #OOTT,246,26,0
9/15/23 10:08,traderecon,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,116,95,0
6/17/23 20:58,brentbulls,Refinery demand expected to rise into summer. #OOTT,141,20,1
11/1/23 16:51,barrelreport,Refinery demand expected to rise into summer. #OOTT,67,76,0
8/16/23 22:37,energyalpha,Crude oil inventories fell again this week. #OOTT,203,20,0
1/17/23 17:49,supplysignals,Backwardation deepening in crude curve. Market tight. #OOTT,189,5,0
4/21/23 18:41,opecintel,Refinery demand expected to rise into summer. #OOTT,185,3,0
8/8/23 18:27,opecintel,WTI slips on stronger USD and inventory build. #OOTT,38,96,0
2/11/23 17:09,opecintel,Brent climbing after strong Chinese import numbers. #OOTT,114,62,1
1/16/23 3:33,brentbulls,Backwardation deepening in crude curve. Market tight. #OOTT,170,63,1
1/6/23 1:50,macrocrude,WTI slips on stronger USD and inventory build. #OOTT,113,1,0
5/24/23 1:13,traderecon,Brent climbing after strong Chinese import numbers. #OOTT,105,24,1
8/20/23 13:39,oilwatcher,SPR releases seem to be slowing. Price floor forming? #OOTT,158,35,0
12/23/23 21:16,energyalpha,EIA data surprises traders: bullish draw reported. #OOTT,252,67,0
9/9/23 22:53,barrelreport,Backwardation deepening in crude curve. Market tight. #OOTT,151,25,0
6/3/23 16:40,barrelreport,Backwardation deepening in crude curve. Market tight. #OOTT,147,77,0
11/3/23 12:00,macrocrude,Refinery demand expected to rise into summer. #OOTT,153,19,0
12/18/23 18:30,macrocrude,SPR releases seem to be slowing. Price floor forming? #OOTT,134,24,1
4/25/23 1:11,barrelreport,SPR releases seem to be slowing. Price floor forming? #OOTT,237,11,1
12/13/23 18:31,crudealert,SPR releases seem to be slowing. Price floor forming? #OOTT,47,41,0
3/22/23 3:37,brentbulls,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,8,87,1
12/16/23 20:48,barrelreport,EIA data surprises traders: bullish draw reported. #OOTT,229,33,0
6/23/23 3:37,crudealert,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,41,20,1
11/10/23 8:20,crudealert,Brent climbing after strong Chinese import numbers. #OOTT,203,98,0
6/11/23 16:56,brentbulls,Crude oil inventories fell again this week. #OOTT,89,80,1
9/28/23 8:53,supplysignals,Refinery demand expected to rise into summer. #OOTT,296,7,0
5/21/23 5:29,brentbulls,Crude oil inventories fell again this week. #OOTT,177,4,0
2/12/23 4:24,traderecon,Backwardation deepening in crude curve. Market tight. #OOTT,15,8,1
4/26/23 2:48,supplysignals,Brent climbing after strong Chinese import numbers. #OOTT,188,3,1
12/30/23 0:40,supplysignals,WTI slips on stronger USD and inventory build. #OOTT,235,38,0
2/17/23 8:05,macrocrude,Brent climbing after strong Chinese import numbers. #OOTT,90,25,1
2/12/23 10:09,macrocrude,Backwardation deepening in crude curve. Market tight. #OOTT,14,51,0
1/28/23 6:46,crudealert,EIA data surprises traders: bullish draw reported. #OOTT,197,32,1
11/7/23 3:13,supplysignals,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,107,87,1
11/22/23 3:12,barrelreport,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,68,29,0
4/6/23 14:10,oilquant,Crude oil inventories fell again this week. #OOTT,178,89,1
2/22/23 4:27,barrelreport,Refinery demand expected to rise into summer. #OOTT,251,82,1
1/30/23 8:48,energyalpha,Refinery demand expected to rise into summer. #OOTT,84,1,0
11/7/23 19:20,barrelreport,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,126,78,1
10/17/23 3:33,macrocrude,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,219,57,0
2/27/23 2:46,oilquant,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,266,18,0
7/13/23 22:39,macrocrude,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,219,11,0
3/2/23 19:19,barrelreport,WTI slips on stronger USD and inventory build. #OOTT,248,87,0
1/17/23 13:01,supplysignals,Brent climbing after strong Chinese import numbers. #OOTT,244,39,0
5/20/23 23:18,oilquant,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,59,40,1
1/15/23 15:38,oilwatcher,SPR releases seem to be slowing. Price floor forming? #OOTT,155,59,0
4/21/23 5:31,brentbulls,EIA data surprises traders: bullish draw reported. #OOTT,95,98,0
1/5/23 7:57,brentbulls,Crude oil inventories fell again this week. #OOTT,141,91,1
10/5/23 12:37,oilquant,WTI slips on stronger USD and inventory build. #OOTT,243,34,1
9/30/23 4:31,opecintel,WTI slips on stronger USD and inventory build. #OOTT,44,34,1
7/28/23 3:39,traderecon,Brent climbing after strong Chinese import numbers. #OOTT,107,33,0
6/21/23 22:50,traderecon,SPR releases seem to be slowing. Price floor forming? #OOTT,177,71,0
1/23/23 22:13,crudealert,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,250,72,0
4/30/23 1:30,energyalpha,Brent climbing after strong Chinese import numbers. #OOTT,19,5,1
12/7/23 3:39,supplysignals,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,44,10,0
7/22/23 4:32,crudealert,Crude oil inventories fell again this week. #OOTT,233,4,1
6/26/23 11:31,macrocrude,Brent climbing after strong Chinese import numbers. #OOTT,238,33,0
2/25/23 21:37,macrocrude,Refinery demand expected to rise into summer. #OOTT,156,77,1
3/2/23 0:06,opecintel,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,270,32,0
9/2/23 9:54,oilwatcher,Backwardation deepening in crude curve. Market tight. #OOTT,134,14,0
9/30/23 2:43,macrocrude,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,44,92,0
4/21/23 18:13,opecintel,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,111,70,1
4/17/23 18:14,oilquant,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,126,52,1
6/12/23 17:36,macrocrude,Refinery demand expected to rise into summer. #OOTT,149,44,0
11/3/23 0:45,barrelreport,WTI slips on stronger USD and inventory build. #OOTT,7,23,0
2/10/23 4:16,barrelreport,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,285,64,0
11/18/23 13:04,opecintel,EIA data surprises traders: bullish draw reported. #OOTT,48,31,1
2/9/23 13:45,oilwatcher,Brent climbing after strong Chinese import numbers. #OOTT,87,65,0
12/6/23 3:09,oilquant,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,83,24,0
1/20/23 10:21,crudealert,Crude oil inventories fell again this week. #OOTT,27,29,0
6/23/23 5:30,traderecon,Refinery demand expected to rise into summer. #OOTT,102,43,0
1/25/23 9:26,oilquant,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,256,81,1
10/11/23 13:44,opecintel,Crude oil inventories fell again this week. #OOTT,219,34,1
10/18/23 12:30,brentbulls,SPR releases seem to be slowing. Price floor forming? #OOTT,65,33,0
9/6/23 19:51,macrocrude,SPR releases seem to be slowing. Price floor forming? #OOTT,87,62,0
4/7/23 12:16,crudealert,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,179,63,1
4/30/23 17:44,energyalpha,Backwardation deepening in crude curve. Market tight. #OOTT,6,27,1
1/3/23 6:32,crudealert,Crude oil inventories fell again this week. #OOTT,158,73,0
5/19/23 23:10,energyalpha,Brent climbing after strong Chinese import numbers. #OOTT,221,64,1
3/7/23 20:19,oilwatcher,EIA data surprises traders: bullish draw reported. #OOTT,70,12,1
3/3/23 13:20,oilwatcher,Refinery demand expected to rise into summer. #OOTT,59,98,0
8/9/23 11:27,oilquant,EIA data surprises traders: bullish draw reported. #OOTT,255,36,1
2/27/23 21:55,brentbulls,Crude oil inventories fell again this week. #OOTT,69,85,1
11/4/23 12:32,supplysignals,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,210,9,0
8/2/23 22:19,oilwatcher,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,236,38,0
2/14/23 0:19,energyalpha,EIA data surprises traders: bullish draw reported. #OOTT,49,82,1
12/18/23 12:17,supplysignals,Brent climbing after strong Chinese import numbers. #OOTT,239,8,0
8/25/23 11:11,crudealert,SPR releases seem to be slowing. Price floor forming? #OOTT,199,15,1
8/22/23 4:40,energyalpha,Refinery demand expected to rise into summer. #OOTT,268,16,0
12/23/23 6:36,traderecon,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,259,50,1
7/3/23 22:53,supplysignals,Brent climbing after strong Chinese import numbers. #OOTT,111,47,0
